2.484992449947333171e+01,1.988573918746994851e+00,1.762809690240021876e+00,4.545091540955693565e-01,5.140000000000003455e-01,5.853371831076784604e-01,2.922132125908224154e+01
6.717243746907986868e+00,1.703891773970737100e+00,1.108068854792340741e+00,7.514382123049867523e-01,8.790000000000006697e-01,8.580509487177375716e-01,1.440127519878420514e+01
2.839136488342683151e+01,2.964322586665673942e+00,1.880849919914479917e+00,7.090645083927725745e-01,5.380000000000003668e-01,9.161145799144748691e-01,4.184471197488290528e+01
1.483015428966628058e+01,2.854829080313600720e+00,1.991741327638701042e+00,5.303875836583837877e-01,5.060000000000003384e-01,8.208897752128584413e-01,4.193002632271596752e+01
2.644855329410547640e+01,1.089100164563373108e+00,1.965624724922109712e+00,4.660335583629305889e-01,3.350000000000002420e-01,2.107831719246956170e-01,2.419952834795376262e+01
3.984621074404770269e+01,4.911514717113901085e+00,2.052323636614933999e+00,6.952160819537408498e-01,6.220000000000004414e-01,1.738193863226271452e+00,5.963606178175238171e+01
3.546419455171020729e+01,1.126163049067018251e+00,1.416846909009859878e+00,4.625975609100264618e-01,5.490000000000003766e-01,3.540405790534544850e-01,1.544699011975459690e+01
1.938266793902135987e+01,4.192660010622285327e+00,1.809460706055061374e+00,7.057140979493551347e-01,6.260000000000004450e-01,1.538923324068512066e+00,5.381177800744105610e+01
3.145415294310074117e+01,2.622650170069969366e+00,1.611562637746473126e+00,5.464749155838051209e-01,6.280000000000004468e-01,9.528133883453998587e-01,3.229254513188047326e+01
4.200699523467495311e+01,3.912815801080199218e+00,1.784007331012376074e+00,5.814620334155520265e-01,6.730000000000004867e-01,1.504682852032787732e+00,4.380707762579126552e+01
9.353270575784849994e-01,3.744059237636845783e+00,1.944082934682307862e+00,5.528398322080153582e-01,5.960000000000004183e-01,1.294953682840046971e+00,4.885787603159725023e+01
1.759167875015317861e+01,1.275750511019333677e+00,1.703742176694867272e+00,4.396116434299650044e-01,4.550000000000003486e-01,3.301764855903887019e-01,2.065830536708229204e+01
3.176663944433572695e+01,2.648878682624885794e+00,1.593012728097921826e+00,5.693385381698856662e-01,6.380000000000004556e-01,9.777447077264723729e-01,3.217003919952852442e+01
3.567044401722387903e+01,4.866250339437098837e+00,1.086152212619202473e+00,4.664187626821276189e-01,1.107999999999988772e+00,3.281973966312306867e+00,3.737377371797560244e+01
4.279431642092057331e+01,1.995863960411474736e+00,1.977515936093456217e+00,4.492770570710075684e-01,4.410000000000003362e-01,5.040207647491653509e-01,3.386690395803721998e+01
1.074822637258128921e+01,1.883760250415079107e-01,2.162338641839494979e+00,5.939075887566295231e-01,1.690000000000001223e-01,2.022767123033075362e-02,1.008087260406323082e+01
2.863270304816943934e+01,3.838077288723511504e+00,1.021571704146819748e+00,7.667402724032970074e-01,1.096999999999989983e+00,2.543367227104099459e+00,2.931331235059952434e+01
2.465003014966418249e+01,5.406676810416629841e+00,1.367781602126893592e+00,5.562777991481785422e-01,9.140000000000007008e-01,2.977525877103996521e+00,5.130059040924491853e+01
3.187798473784335229e+01,1.414731787069956503e+00,2.140706860951388180e+00,4.483875053155761958e-01,3.340000000000002411e-01,2.739135940245254752e-01,3.158156602294931403e+01
2.729190907919503317e+01,3.705368932127858894e+00,1.398749668452196948e+00,4.131578555320780666e-01,8.780000000000006688e-01,1.861430965988146280e+00,3.164255317208486318e+01
2.390632195303403762e+01,4.339742269813787523e+00,2.073717046290628474e+00,4.370672559674954050e-01,5.770000000000004015e-01,1.436277200744704663e+00,5.449659712500293551e+01
1.846569451240173265e+01,2.724468165802314878e+00,9.101900467479693280e-01,5.660431528753648855e-01,1.154999999999983595e+00,1.915918732866527918e+00,2.011079966793491991e+01
4.409393236390106097e+01,2.765002585436417082e+00,1.025887817384105727e+00,5.314089402640257420e-01,1.093999999999990314e+00,1.817272231214094536e+00,2.239915344594672320e+01
1.535609381648306382e+01,2.117123034366367396e+00,1.911780054619200309e+00,7.424900530304118229e-01,4.680000000000003602e-01,5.634247267167066253e-01,3.357136206447350446e+01
2.752238490622700340e+01,4.374715858774936628e+00,1.025579246225170271e+00,7.406998129368815853e-01,1.130999999999986239e+00,2.975195329196449023e+00,3.208612594357519043e+01
2.121451071171940228e+01,3.218451048881123988e+00,2.017756261876979096e+00,6.841867903230632875e-01,5.090000000000003411e-01,9.406257290255294334e-01,4.784168213147289350e+01
1.900565880772332861e+01,4.862603117431342881e+00,1.435440374335796854e+00,4.465637140603931909e-01,8.950000000000006839e-01,2.547549460937722721e+00,4.314615493351583808e+01
3.777962005144837931e+00,3.371906776642390913e+00,1.484988028230113777e+00,5.869367707494934638e-01,7.750000000000005773e-01,1.517312619655921901e+00,3.341407112452842654e+01
1.865461866801411617e+01,5.234670046290757384e+00,2.124611201018728579e+00,5.842861269427972459e-01,5.640000000000003899e-01,1.721052139406630932e+00,7.130477963493234483e+01
3.140258232448426412e+01,3.371559776479381654e+00,1.877440529031220828e+00,7.769843136115159865e-01,5.640000000000003899e-01,1.094487985024370724e+00,4.587236000043893824e+01
3.743929368448526418e+01,4.024087915092573908e+00,1.003032746020270816e+00,5.462971630855123495e-01,1.155999999999983485e+00,2.829259525791629759e+00,2.953368426462862573e+01
3.101883061972280942e+01,1.403627253837700595e+00,1.714767181438688670e+00,7.731160904766901654e-01,4.500000000000003442e-01,3.581395963765039991e-01,2.302163833885776612e+01
3.917793625242967437e+01,5.093808212313134520e-01,1.069703652182162568e+00,4.029853603891399572e-01,5.930000000000004157e-01,1.729753153245081332e-01,6.482992137162787216e+00
9.823131059691253553e-01,4.886091715110151279e-01,1.364015384272707854e+00,7.449475931901438086e-01,3.860000000000002873e-01,1.064195974304180392e-01,9.133388628351918115e+00
2.851662863520445512e+01,3.807206693362543248e+00,1.443837939515952407e+00,7.435201796583603695e-01,5.950000000000004174e-01,1.644292401336913345e+00,3.666325503080978621e+01
7.076946394273941898e-01,2.095078739633581044e+00,1.670308917073256572e+00,7.439667792375954658e-01,5.820000000000004059e-01,6.970319755181366705e-01,2.753790742921248125e+01
1.587417809266073121e+01,4.840824622968361801e+00,1.790828226764450637e+00,4.421805677633661169e-01,7.140000000000005231e-01,1.986555770096871010e+00,5.157357211193323820e+01
4.051164861315448462e+01,4.561928024491109568e+00,2.250545150393634231e+00,7.154696527959537589e-01,5.450000000000003730e-01,1.384364482467858037e+00,6.042434552345928012e+01
4.150607579686075610e+01,4.895513485177934498e+00,1.079450277472155495e+00,4.808442002258208059e-01,1.116999999999987780e+00,3.322997241284554537e+00,3.571626992558069702e+01
5.656233412355726742e-01,5.375135245131970940e+00,1.735137482913154949e+00,7.133970176590624934e-01,7.520000000000005569e-01,2.356507170525630190e+00,5.609145721837479215e+01
3.602166189775563510e+01,2.306578896866515738e+00,2.235860567373411101e+00,6.487668564258854964e-01,3.840000000000002855e-01,5.039962805671468482e-01,4.444827668865102055e+01
2.433845261141154026e+01,3.803700354198064293e+00,1.276127985290514744e+00,7.038211788693796711e-01,6.470000000000004636e-01,1.845143848320089708e+00,3.595061213901304598e+01
1.771907982331822851e+01,3.947296400507874559e+00,1.478377433375592354e+00,5.330034462924726490e-01,7.890000000000005898e-01,1.829714083375488798e+00,4.061614927045796009e+01
2.945788280641634671e+01,3.479482077086577974e+00,1.853525759204267098e+00,4.713529200943827324e-01,4.580000000000003513e-01,1.119291066642154053e+00,4.434142829442885159e+01
1.158515567934872337e+01,2.399257946859900681e+00,1.015980951727003534e+00,4.383551833664988684e-01,1.061999999999993838e+00,1.515772416373600606e+00,1.909532784940135386e+01
4.241522291847523718e+01,3.467081163696452251e+00,2.003635464068634242e+00,7.924861846709357893e-01,5.490000000000003766e-01,1.069271535258033090e+00,4.596142623207779820e+01
1.596829320991454715e+01,2.115520975005079407e+00,1.943429440080842063e+00,6.902904527787829814e-01,4.580000000000003513e-01,5.515122719572554955e-01,3.419350184757070110e+01
2.033599735452096979e+01,1.008633007496096745e+00,2.197369095852696574e+00,5.061597134950379662e-01,2.660000000000001807e-01,1.591960677574925931e-01,2.903473385193030865e+01
3.679591897712109372e+00,5.156225872697771884e+00,1.996743588943818093e+00,7.783571410134839663e-01,6.250000000000004441e-01,1.873052266063329307e+00,6.479345098168198547e+01
9.573444695796951009e+00,2.092484766548888542e-01,2.267349477782509393e+00,6.001671943190868275e-01,1.650000000000001188e-01,2.192702268426099249e-02,1.145861548067893665e+01
4.316598172696507874e+01,4.084050318605360275e+00,2.089285794017300191e+00,4.615185496772712392e-01,6.140000000000004343e-01,1.385623901802577329e+00,4.769342237527677497e+01
1.777441631777458397e+01,2.733316658485567707e+00,1.987267800277106033e+00,6.161147844638125148e-01,4.950000000000003841e-01,7.728515986308163166e-01,4.165558379078910178e+01
1.995781552680849202e+01,1.208145031618155674e+00,9.795463648031521586e-01,7.073777832451849656e-01,8.880000000000006777e-01,6.129712362359335254e-01,9.988436565311355153e+00
4.078364962820789685e+01,1.034215787403782505e+00,1.665679970210971472e+00,7.055073929997697224e-01,4.120000000000003104e-01,2.409269282752981300e-01,1.837292498012082831e+01
1.816805427669700279e+01,1.210845816633098204e+00,2.197549201139440633e+00,7.738323012441133963e-01,2.790000000000001923e-01,1.948033694819967798e-01,3.172992070230748851e+01
2.146215915030646215e+01,4.865467016825757440e+00,1.188396002666127327e+00,4.605225815629878094e-01,1.023999999999998023e+00,3.004601594874344528e+00,3.889169472123067095e+01
3.387027168870891103e+01,1.834738886715011397e+00,1.056599352361427435e+00,6.553367534993423948e-01,9.580000000000007399e-01,1.001924365913338999e+00,1.442092644343479613e+01
3.131347506789383672e+01,1.053996880799892955e+00,1.936846937776913080e+00,5.647153143508810702e-01,3.300000000000002376e-01,1.999062410128826517e-01,2.340612379084884864e+01
1.611691109113275289e+01,2.431988974990248575e+00,2.032834198988545893e+00,7.155953616447610077e-01,4.570000000000003504e-01,6.313486196542031914e-01,3.971765396213604760e+01
2.359618312592259315e+01,2.276257791190072766e+00,1.331212384051628561e+00,7.526305074062231704e-01,7.470000000000005524e-01,9.820760468022423639e-01,2.312808519775818183e+01
4.159942365330763892e+01,4.682566593255465648e+00,1.158672401480775882e+00,6.910403197055881019e-01,1.007999999999999785e+00,2.908265340994113490e+00,4.083172378048945461e+01
4.295760649623737493e+01,5.888932151695900341e-01,1.541232020350251863e+00,7.881212722966075557e-01,3.500000000000002554e-01,1.164524319556813764e-01,1.213485144799020077e+01
2.427096334029029023e+01,4.707886665127650971e+00,2.234103043511969311e+00,4.922901311203476404e-01,3.420000000000002482e-01,1.251665175377605577e+00,6.345699743316532704e+01
3.196011539639939159e+01,5.419029424883328616e+00,2.031505000806797412e+00,4.290616824483025060e-01,5.680000000000003935e-01,2.031745062222001241e+00,5.999844293452530763e+01
1.136202474003147245e+01,3.916495899707632677e+00,2.150193683667340316e+00,4.981821474290408780e-01,5.550000000000003819e-01,1.254086173378392344e+00,5.394695882224299055e+01
3.300045260506666978e+01,4.805834848914696700e+00,1.017902068733506971e+00,6.298219983619344209e-01,1.170999999999981833e+00,3.407019917191105751e+00,3.409307629833831044e+01
2.530248439066714283e+01,2.807260816273195569e+00,1.237299360399681580e+00,7.636141422434085113e-01,8.810000000000006715e-01,1.440169374369364874e+00,2.560831839297855694e+01
1.139174535401794142e+00,4.776048123481843710e+00,1.720888414044881909e+00,5.023876204834925030e-01,7.540000000000005587e-01,2.100129441153161913e+00,4.757466263018545050e+01
2.517545791898379548e+01,5.182749760672166417e+00,1.373249497424331222e+00,6.688939400896285470e-01,8.950000000000006839e-01,2.773126855737315655e+00,4.905209127877570552e+01
2.809094895607034292e+00,4.408950393068508333e+00,1.621301462278870176e+00,7.132317602750222196e-01,7.560000000000005604e-01,1.943383301977311906e+00,4.520497327539658272e+01
2.446985907716569031e+01,6.882738241338789420e-01,1.497064493044881317e+00,5.161095870127947460e-01,4.070000000000003060e-01,1.593728344267777153e-01,1.240542333459573676e+01
1.801473114184294033e+01,5.122160217778587210e+00,1.605845098850152475e+00,5.484927711082010493e-01,4.770000000000003681e-01,1.948881210781970630e+00,4.845605643606359081e+01
3.740782422575411914e+01,2.700682820843046006e+00,1.196056406650526815e+00,4.634692931205047772e-01,9.670000000000007478e-01,1.499470416305821896e+00,2.185877291697853408e+01
1.757035508231340870e+01,3.165463395073812247e+00,2.199931317850233548e+00,7.306564423211695525e-01,4.480000000000003424e-01,8.084891112373482347e-01,5.239498899935831133e+01
1.776588998811800835e+01,3.561665706365905182e-01,1.894755536807916307e+00,6.567027349183803819e-01,1.590000000000001135e-01,4.197971216672471972e-02,1.587544616355604354e+01
1.098247567656452617e+01,5.747564171044475811e-01,9.251008236515175787e-01,5.432264939918881597e-01,7.410000000000005471e-01,2.430440804249615339e-01,5.833207030559501405e+00
2.375027379903134772e+01,3.397361481866771449e+00,9.906059010903071060e-01,4.836198841686917271e-01,1.135999999999985688e+00,2.318122379136275946e+00,2.469512101215783062e+01
1.611149007416037549e+01,2.924849270128643486e+00,9.502597675014705647e-01,6.511742337027621730e-01,1.119999999999987450e+00,1.990907165578899685e+00,2.232279687334108687e+01
3.625881109684292625e+01,2.040349646908652392e+00,9.271297051791524968e-01,7.544545582080124380e-01,1.147999999999984366e+00,1.363521521740275189e+00,1.404927553122561612e+01
1.721659256912337455e+01,5.229463520926987741e+00,1.215317473611583932e+00,4.631526545338340295e-01,1.013999999999999124e+00,3.180902900054733973e+00,4.130312387608610436e+01
2.608205114156377746e+01,6.057284777941421838e-01,1.208505926485647919e+00,5.825508894946835881e-01,5.240000000000003544e-01,1.804320497689921032e-01,8.567144600449603686e+00
3.018268119866068488e+01,3.315900479355359032e+00,1.501989173334078220e+00,4.825366326168561981e-01,7.640000000000005675e-01,1.444844508049164311e+00,3.200004151460416324e+01
3.921799499834718716e+01,3.298340609688747094e+00,9.040716234852500532e-01,6.019594194425710310e-01,1.235999999999974674e+00,2.480895188834865817e+00,2.257599283841287985e+01
1.258840005598728062e+01,4.549380281632312339e+00,1.847870051605480679e+00,5.954511577636670827e-01,6.420000000000004592e-01,1.723228702559433723e+00,5.709699292477974097e+01
2.461937792546013881e+01,4.245329545762307255e+00,1.394750723610345355e+00,5.440302939515500036e-01,8.840000000000006741e-01,2.168499161538371300e+00,3.706612554403486826e+01
2.759093230888314707e+01,1.575323781903788856e+00,2.146676548303179999e+00,4.531348303902887342e-01,3.500000000000002554e-01,3.179501612655837861e-01,3.356237422639986789e+01
2.654910462265007709e+01,4.509425941097338075e-01,1.347557819437078308e+00,6.204480479037840501e-01,3.860000000000002873e-01,9.850880099767805875e-02,8.502928106197177982e+00
3.423483006696118736e+01,5.420206129817737306e+00,2.141840490290486176e+00,4.688361377776852912e-01,6.100000000000004308e-01,1.914301683845269553e+00,6.634124320487100590e+01
6.798747295337796537e+00,2.329744098181904255e-01,1.577559362103328144e+00,4.417642087629904957e-01,2.440000000000001890e-01,3.614066620830889282e-02,8.710824637853587404e+00
4.102700848096644393e+01,3.836255573366619931e+00,1.264872771311374322e+00,6.582098536720788484e-01,9.510000000000007336e-01,2.170205187750819942e+00,3.459513404175574180e+01
4.261767351978960505e+00,1.719979510714195969e+00,1.089893176774805905e+00,5.319233861505294758e-01,9.140000000000007008e-01,9.016081625858688442e-01,1.405502124440555534e+01
3.248080900293079765e+01,4.665271647165127433e+00,1.474269914420167638e+00,7.937352565194508713e-01,8.390000000000006342e-01,2.308152507779435592e+00,4.645228688368517567e+01
8.378081443483168300e+00,1.639878158168535327e+00,1.753507386471164775e+00,4.588665812823982115e-01,4.970000000000003859e-01,4.629397102122593255e-01,2.459245851436854835e+01
1.644506042358964137e+01,5.306125750765251503e-01,2.077219875615069267e+00,5.787937083828474938e-01,2.100000000000001588e-01,6.916377437167832432e-02,2.128497372449323066e+01
3.191657834761436874e+01,4.372556631627264601e+00,1.053469376408572078e+00,7.705779380511823540e-01,1.089999999999990754e+00,2.889881853495823272e+00,3.375298537570527913e+01
4.441085370204468319e+01,9.269831822988668923e-01,1.428310962226730929e+00,7.881498150898738064e-01,4.900000000000003797e-01,2.574964839136617556e-01,1.401491031278466970e+01
1.794993157493961888e+01,8.948588778453111514e-01,1.590765462236123806e+00,5.626629785371977110e-01,4.170000000000003149e-01,2.115117776483634859e-01,1.577246362100674482e+01
7.254448026829946272e+00,5.108907445868069885e+00,9.573488445074098685e-01,7.306165161928329654e-01,1.340999999999963110e+00,4.030834307929167082e+00,2.957034044883015511e+01
2.449417728611383183e+00,3.818541787699839318e+00,1.108428765124177540e+00,5.769056560000002110e-01,1.076999999999992186e+00,2.460930350047148885e+00,2.916946840659245055e+01
2.846037110888867971e+01,3.712487108475266417e+00,1.701674279584624472e+00,5.704602149367672403e-01,4.770000000000003681e-01,1.298854507329716412e+00,4.244242367667762039e+01
4.089384685362570337e+01,2.631742938492722672e+00,2.197818140461309966e+00,4.715916490214443479e-01,4.240000000000003211e-01,6.416762550847879831e-01,4.626050049272539866e+01
1.277125910346002513e+01,2.488388309894256079e+00,1.026390190437815209e+00,5.113621188541073170e-01,1.044999999999995710e+00,1.555114727767946459e+00,2.044670092339488221e+01
3.602673195320629684e+00,3.440531046595732612e+00,9.569320644210391746e-01,5.919126288419840343e-01,1.228999999999975445e+00,2.520385261097531249e+00,2.270868449582189896e+01
3.979534198076733986e+01,4.659609703676356851e+00,1.198815140482335506e+00,4.515439763628302794e-01,9.960000000000007736e-01,2.856652940570481913e+00,4.095895984107794163e+01
1.224555352134290942e+01,4.363892839855884276e+00,1.385134684398201532e+00,4.530752759829315690e-01,6.670000000000004814e-01,2.121100077574413767e+00,3.926365530340723353e+01
3.724277629597089145e+01,5.062991467033524096e+00,1.583311859921416653e+00,5.238009112568875469e-01,8.170000000000006146e-01,2.429977409026759183e+00,5.132167922289587381e+01
3.525069198614450006e-01,1.580677604944321857e+00,8.198574854226595710e-01,7.976925852510395876e-01,1.257999999999972252e+00,1.168119921045439824e+00,1.060476225904927894e+01
1.614033969864595974e+01,4.429351153854386602e+00,1.119511542696245643e+00,7.217038772552109016e-01,1.004000000000000226e+00,2.710398134522725044e+00,3.744480708299733607e+01
4.029607940035722891e+01,1.013115414887440391e+00,9.202255182975409564e-01,6.661989612484888745e-01,8.990000000000006875e-01,5.212690205446254277e-01,8.296375774038899920e+00
6.511036824519787380e+00,1.531774661268929527e-01,1.978459586306177798e+00,4.240035112312318111e-01,2.110000000000001597e-01,2.046723139204951677e-02,6.665078026942086176e+00
1.393194075856042602e+01,3.123404353347826401e+00,1.763901580385752066e+00,6.813388389489227759e-01,5.880000000000004112e-01,1.088092776763918579e+00,4.017282904148400746e+01
1.280453041356069654e+01,3.140460930350838509e-01,2.206441586325956550e+00,5.643288027941064655e-01,1.820000000000001339e-01,3.617967839400339919e-02,1.564630743876257846e+01
3.865230131977356365e+01,1.511563944330000187e+00,1.281101278141317357e+00,6.725775166448476616e-01,6.820000000000004947e-01,5.954795933652404782e-01,1.705989739138531647e+01
4.427030045727896379e+01,3.142167921925382856e+00,1.585442325022574872e+00,6.897703326975208604e-01,7.070000000000005169e-01,1.280198279825624175e+00,3.472749042429014565e+01
9.510993924997636739e+00,4.542914309666054251e+00,2.297415636468242539e+00,7.458151259044534243e-01,5.080000000000003402e-01,1.315978593520169992e+00,6.784838436433129516e+01
2.895646647138418217e+01,9.773687065929927975e-01,2.036522531889654708e+00,4.486248234403615309e-01,3.020000000000002127e-01,1.729289021640425528e-01,2.449834228061175523e+01
1.423536762790087806e+01,5.300873063955573450e+00,1.061268120695878725e+00,4.192484039734272194e-01,5.470000000000003748e-01,2.564695249385202658e+00,2.763126382449279816e+01
3.055610046594017959e+01,5.336890053511660348e+00,1.657963924833999902e+00,5.951968212565232896e-01,7.920000000000005924e-01,2.449962232905008364e+00,5.338140771028352560e+01
2.705585744772601586e+01,2.734279097022590310e+00,1.091258388183315553e+00,5.504975794850479609e-01,6.870000000000004992e-01,1.435328601716570285e+00,2.116030125619421653e+01
1.713976418736823604e+01,3.567856726039752679e+00,1.136763288349936341e+00,4.292519469223973760e-01,6.780000000000004912e-01,1.890228631002200288e+00,2.883549684621631215e+01
1.113090081186141234e+01,4.067575218227310607e+00,9.554235515199858142e-01,6.259257045416827259e-01,1.231999999999975115e+00,2.991474736300459458e+00,2.661681947537846682e+01
4.306155822231606578e+01,1.799324449936302583e+00,1.146666672603743331e+00,5.586297548586576234e-01,8.700000000000006617e-01,8.914464563695022603e-01,1.527575357314225180e+01
6.911333024478645726e+00,6.087450479403087034e-01,1.438992065282127975e+00,7.970725062944571393e-01,3.950000000000002953e-01,1.353816945647369208e-01,1.112606822093272108e+01
3.501053485995797132e+01,4.826616608747420045e+00,9.092227375778459963e-01,4.200632486060877913e-01,1.182999999999980512e+00,3.886794539420102446e+00,2.671984306871829773e+01
1.264053100388423623e+01,1.384300302107567271e+00,2.118629678794171411e+00,6.738592540816428222e-01,1.890000000000001401e-01,2.083009651410447083e-01,2.955031243572078381e+01
1.568468456883695872e+01,2.535409672147939109e-01,9.303232043017284347e-01,4.706392544448568804e-01,5.330000000000003624e-01,7.689591795075699510e-02,3.520781820843418508e+00
3.025041406802372990e+01,2.701513396548822943e+00,1.733059647344003640e+00,7.000274591531359114e-01,5.780000000000004023e-01,8.969515964994845270e-01,3.578444311412783918e+01
1.294892381888060662e+01,9.040540094645620472e-01,8.884471658971516694e-01,5.849227836902528566e-01,9.060000000000006937e-01,4.713364248815943292e-01,7.496163986864831763e+00
2.355444899072027454e+01,4.762863601856351714e+00,1.459383011947760211e+00,5.768583974228113087e-01,8.600000000000006528e-01,2.370944392528596012e+00,4.240757061156194396e+01
3.211454230452231684e+01,3.207021701530273550e+00,1.364176646987105279e+00,7.792288116606950199e-01,6.090000000000004299e-01,1.409355670029973640e+00,2.914073785497207325e+01
